image_id,image_path,macro_stage,parent_image_id,field_id,capture_session,country,cover,panicle_frac,senescent_frac,review_flag,source,split
2015_0812_045128_subset_overlap_4_9,segmentation/Japan/TKO_3/rgb/2015_0812_045128_subset_overlap_4_9.jpg,stem_booting,Japan/TKO_3/2015_0812_045128,riceseg:Japan/TKO_3/2015_0812_045128,Japan/TKO_3,Japan,0.9358,0.0,0.0107,0,riceseg,unassigned
2015_0812_045128_subset_overlap_5_0,segmentation/Japan/TKO_3/rgb/2015_0812_045128_subset_overlap_5_0.jpg,stem_booting,Japan/TKO_3/2015_0812_045128,riceseg:Japan/TKO_3/2015_0812_045128,Japan/TKO_3,Japan,0.8792,0.0,0.01,0,riceseg,unassigned
2015_0812_045128_subset_overlap_5_1,segmentation/Japan/TKO_3/rgb/2015_0812_045128_subset_overlap_5_1.jpg,stem_booting,Japan/TKO_3/2015_0812_045128,riceseg:Japan/TKO_3/2015_0812_045128,Japan/TKO_3,Japan,0.9648,0.0,0.0031,0,riceseg,unassigned
2015_0812_045128_subset_overlap_5_2,segmentation/Japan/TKO_3/rgb/2015_0812_045128_subset_overlap_5_2.jpg,stem_booting,Japan/TKO_3/2015_0812_045128,riceseg:Japan/TKO_3/2015_0812_045128,Japan/TKO_3,Japan,0.931,0.0,0.0057,0,riceseg,unassigned
2015_0812_045128_subset_overlap_5_3,segmentation/Japan/TKO_3/rgb/2015_0812_045128_subset_overlap_5_3.jpg,stem_booting,Japan/TKO_3/2015_0812_045128,riceseg:Japan/TKO_3/2015_0812_045128,Japan/TKO_3,Japan,0.6785,0.0,0.0779,0,riceseg,unassigned
2015_0812_045128_subset_overlap_5_4,segmentation/Japan/TKO_3/rgb/2015_0812_045128_subset_overlap_5_4.jpg,stem_booting,Japan/TKO_3/2015_0812_045128,riceseg:Japan/TKO_3/2015_0812_045128,Japan/TKO_3,Japan,0.8085,0.0,0.0382,0,riceseg,unassigned
2015_0812_045128_subset_overlap_5_6,segmentation/Japan/TKO_3/rgb/2015_0812_045128_subset_overlap_5_6.jpg,stem_booting,Japan/TKO_3/2015_0812_045128,riceseg:Japan/TKO_3/2015_0812_045128,Japan/TKO_3,Japan,0.9309,0.0,0.0076,0,riceseg,unassigned
2015_0812_045128_subset_overlap_5_7,segmentation/Japan/TKO_3/rgb/2015_0812_045128_subset_overlap_5_7.jpg,stem_booting,Japan/TKO_3/2015_0812_045128,riceseg:Japan/TKO_3/2015_0812_045128,Japan/TKO_3,Japan,0.882,0.0,0.0152,0,riceseg,unassigned
2015_0812_045128_subset_overlap_5_9,segmentation/Japan/TKO_3/rgb/2015_0812_045128_subset_overlap_5_9.jpg,stem_booting,Japan/TKO_3/2015_0812_045128,riceseg:Japan/TKO_3/2015_0812_045128,Japan/TKO_3,Japan,0.9705,0.0,0.0,0,riceseg,unassigned
00771_subset_overlap_0_0,segmentation/Philippines/rgb/00771_subset_overlap_0_0.jpg,establishment,Philippines//00771,riceseg:Philippines//00771,Philippines/,Philippines,0.2908,0.0,0.0251,1,riceseg,unassigned
00771_subset_overlap_0_1,segmentation/Philippines/rgb/00771_subset_overlap_0_1.jpg,establishment,Philippines//00771,riceseg:Philippines//00771,Philippines/,Philippines,0.2869,0.0,0.025,1,riceseg,unassigned
00771_subset_overlap_1_0,segmentation/Philippines/rgb/00771_subset_overlap_1_0.jpg,establishment,Philippines//00771,riceseg:Philippines//00771,Philippines/,Philippines,0.3017,0.0,0.0493,1,riceseg,unassigned
00771_subset_overlap_1_1,segmentation/Philippines/rgb/00771_subset_overlap_1_1.jpg,tillering,Philippines//00771,riceseg:Philippines//00771,Philippines/,Philippines,0.39,0.0,0.0021,0,riceseg,unassigned
00782_subset_overlap_0_0,segmentation/Philippines/rgb/00782_subset_overlap_0_0.jpg,establishment,Philippines//00782,riceseg:Philippines//00782,Philippines/,Philippines,0.2252,0.0,0.0226,0,riceseg,unassigned
00782_subset_overlap_0_1,segmentation/Philippines/rgb/00782_subset_overlap_0_1.jpg,establishment,Philippines//00782,riceseg:Philippines//00782,Philippines/,Philippines,0.254,0.0,0.0067,0,riceseg,unassigned
00782_subset_overlap_1_0,segmentation/Philippines/rgb/00782_subset_overlap_1_0.jpg,establishment,Philippines//00782,riceseg:Philippines//00782,Philippines/,Philippines,0.3007,0.0,0.027,1,riceseg,unassigned
00782_subset_overlap_1_1,segmentation/Philippines/rgb/00782_subset_overlap_1_1.jpg,tillering,Philippines//00782,riceseg:Philippines//00782,Philippines/,Philippines,0.4052,0.0,0.0048,0,riceseg,unassigned
00793_subset_overlap_0_0,segmentation/Philippines/rgb/00793_subset_overlap_0_0.jpg,establishment,Philippines//00793,riceseg:Philippines//00793,Philippines/,Philippines,0.2674,0.0,0.05,1,riceseg,unassigned
00793_subset_overlap_0_1,segmentation/Philippines/rgb/00793_subset_overlap_0_1.jpg,tillering,Philippines//00793,riceseg:Philippines//00793,Philippines/,Philippines,0.3118,0.0,0.0171,1,riceseg,unassigned
00793_subset_overlap_1_0,segmentation/Philippines/rgb/00793_subset_overlap_1_0.jpg,tillering,Philippines//00793,riceseg:Philippines//00793,Philippines/,Philippines,0.3764,0.0,0.0119,0,riceseg,unassigned
00793_subset_overlap_1_1,segmentation/Philippines/rgb/00793_subset_overlap_1_1.jpg,tillering,Philippines//00793,riceseg:Philippines//00793,Philippines/,Philippines,0.3548,0.0,0.005,1,riceseg,unassigned
00804_subset_overlap_0_0,segmentation/Philippines/rgb/00804_subset_overlap_0_0.jpg,establishment,Philippines//00804,riceseg:Philippines//00804,Philippines/,Philippines,0.294,0.0,0.0049,1,riceseg,unassigned
00804_subset_overlap_0_1,segmentation/Philippines/rgb/00804_subset_overlap_0_1.jpg,tillering,Philippines//00804,riceseg:Philippines//00804,Philippines/,Philippines,0.4472,0.0,0.0021,0,riceseg,unassigned
00804_subset_overlap_1_0,segmentation/Philippines/rgb/00804_subset_overlap_1_0.jpg,establishment,Philippines//00804,riceseg:Philippines//00804,Philippines/,Philippines,0.296,0.0,0.0,1,riceseg,unassigned
00804_subset_overlap_1_1,segmentation/Philippines/rgb/00804_subset_overlap_1_1.jpg,tillering,Philippines//00804,riceseg:Philippines//00804,Philippines/,Philippines,0.3311,0.0,0.0227,1,riceseg,unassigned
00815_subset_overlap_0_0,segmentation/Philippines/rgb/00815_subset_overlap_0_0.jpg,tillering,Philippines//00815,riceseg:Philippines//00815,Philippines/,Philippines,0.4661,0.0,0.0077,1,riceseg,unassigned
00815_subset_overlap_0_1,segmentation/Philippines/rgb/00815_subset_overlap_0_1.jpg,tillering,Philippines//00815,riceseg:Philippines//00815,Philippines/,Philippines,0.4998,0.0,0.0069,1,riceseg,unassigned
00815_subset_overlap_1_0,segmentation/Philippines/rgb/00815_subset_overlap_1_0.jpg,tillering,Philippines//00815,riceseg:Philippines//00815,Philippines/,Philippines,0.3725,0.0,0.0012,0,riceseg,unassigned
00815_subset_overlap_1_1,segmentation/Philippines/rgb/00815_subset_overlap_1_1.jpg,tillering,Philippines//00815,riceseg:Philippines//00815,Philippines/,Philippines,0.5088,0.0,0.0088,1,riceseg,unassigned
00831_subset_overlap_0_0,segmentation/Philippines/rgb/00831_subset_overlap_0_0.jpg,tillering,Philippines//00831,riceseg:Philippines//00831,Philippines/,Philippines,0.4185,0.0,0.0178,0,riceseg,unassigned
00831_subset_overlap_0_1,segmentation/Philippines/rgb/00831_subset_overlap_0_1.jpg,stem_booting,Philippines//00831,riceseg:Philippines//00831,Philippines/,Philippines,0.6202,0.0,0.0013,0,riceseg,unassigned
00831_subset_overlap_1_0,segmentation/Philippines/rgb/00831_subset_overlap_1_0.jpg,tillering,Philippines//00831,riceseg:Philippines//00831,Philippines/,Philippines,0.3935,0.0,0.0126,0,riceseg,unassigned
00831_subset_overlap_1_1,segmentation/Philippines/rgb/00831_subset_overlap_1_1.jpg,tillering,Philippines//00831,riceseg:Philippines//00831,Philippines/,Philippines,0.4727,0.0,0.0057,1,riceseg,unassigned
00842_subset_overlap_0_0,segmentation/Philippines/rgb/00842_subset_overlap_0_0.jpg,tillering,Philippines//00842,riceseg:Philippines//00842,Philippines/,Philippines,0.3321,0.0,0.0107,1,riceseg,unassigned
00842_subset_overlap_0_1,segmentation/Philippines/rgb/00842_subset_overlap_0_1.jpg,tillering,Philippines//00842,riceseg:Philippines//00842,Philippines/,Philippines,0.4789,0.0,0.0115,1,riceseg,unassigned
00842_subset_overlap_1_0,segmentation/Philippines/rgb/00842_subset_overlap_1_0.jpg,tillering,Philippines//00842,riceseg:Philippines//00842,Philippines/,Philippines,0.3441,0.0,0.0303,1,riceseg,unassigned
00842_subset_overlap_1_1,segmentation/Philippines/rgb/00842_subset_overlap_1_1.jpg,tillering,Philippines//00842,riceseg:Philippines//00842,Philippines/,Philippines,0.4384,0.0,0.0106,0,riceseg,unassigned
00853_subset_overlap_0_0,segmentation/Philippines/rgb/00853_subset_overlap_0_0.jpg,tillering,Philippines//00853,riceseg:Philippines//00853,Philippines/,Philippines,0.4435,0.0,0.006,0,riceseg,unassigned
00853_subset_overlap_0_1,segmentation/Philippines/rgb/00853_subset_overlap_0_1.jpg,stem_booting,Philippines//00853,riceseg:Philippines//00853,Philippines/,Philippines,0.5895,0.0,0.0084,0,riceseg,unassigned
00853_subset_overlap_1_0,segmentation/Philippines/rgb/00853_subset_overlap_1_0.jpg,establishment,Philippines//00853,riceseg:Philippines//00853,Philippines/,Philippines,0.2878,0.0,0.063,1,riceseg,unassigned
00853_subset_overlap_1_1,segmentation/Philippines/rgb/00853_subset_overlap_1_1.jpg,tillering,Philippines//00853,riceseg:Philippines//00853,Philippines/,Philippines,0.4821,0.0,0.0088,1,riceseg,unassigned
00864_subset_overlap_0_0,segmentation/Philippines/rgb/00864_subset_overlap_0_0.jpg,tillering,Philippines//00864,riceseg:Philippines//00864,Philippines/,Philippines,0.3398,0.0,0.0019,1,riceseg,unassigned
00864_subset_overlap_0_1,segmentation/Philippines/rgb/00864_subset_overlap_0_1.jpg,tillering,Philippines//00864,riceseg:Philippines//00864,Philippines/,Philippines,0.3649,0.0,0.0,0,riceseg,unassigned
00864_subset_overlap_1_0,segmentation/Philippines/rgb/00864_subset_overlap_1_0.jpg,tillering,Philippines//00864,riceseg:Philippines//00864,Philippines/,Philippines,0.3473,0.0,0.0,1,riceseg,unassigned
00864_subset_overlap_1_1,segmentation/Philippines/rgb/00864_subset_overlap_1_1.jpg,tillering,Philippines//00864,riceseg:Philippines//00864,Philippines/,Philippines,0.3746,0.0,0.0025,0,riceseg,unassigned
00875_subset_overlap_0_0,segmentation/Philippines/rgb/00875_subset_overlap_0_0.jpg,tillering,Philippines//00875,riceseg:Philippines//00875,Philippines/,Philippines,0.3147,0.0,0.0027,1,riceseg,unassigned
00875_subset_overlap_0_1,segmentation/Philippines/rgb/00875_subset_overlap_0_1.jpg,tillering,Philippines//00875,riceseg:Philippines//00875,Philippines/,Philippines,0.4544,0.0,0.0046,0,riceseg,unassigned
00875_subset_overlap_1_0,segmentation/Philippines/rgb/00875_subset_overlap_1_0.jpg,tillering,Philippines//00875,riceseg:Philippines//00875,Philippines/,Philippines,0.3937,0.0,0.0031,0,riceseg,unassigned
00875_subset_overlap_1_1,segmentation/Philippines/rgb/00875_subset_overlap_1_1.jpg,stem_booting,Philippines//00875,riceseg:Philippines//00875,Philippines/,Philippines,0.554,0.0,0.0,1,riceseg,unassigned
00891_subset_overlap_0_0,segmentation/Philippines/rgb/00891_subset_overlap_0_0.jpg,tillering,Philippines//00891,riceseg:Philippines//00891,Philippines/,Philippines,0.5062,0.0,0.0013,1,riceseg,unassigned
00891_subset_overlap_0_1,segmentation/Philippines/rgb/00891_subset_overlap_0_1.jpg,stem_booting,Philippines//00891,riceseg:Philippines//00891,Philippines/,Philippines,0.569,0.0,0.0043,0,riceseg,unassigned
00891_subset_overlap_1_0,segmentation/Philippines/rgb/00891_subset_overlap_1_0.jpg,tillering,Philippines//00891,riceseg:Philippines//00891,Philippines/,Philippines,0.5059,0.0,0.0025,1,riceseg,unassigned
00891_subset_overlap_1_1,segmentation/Philippines/rgb/00891_subset_overlap_1_1.jpg,stem_booting,Philippines//00891,riceseg:Philippines//00891,Philippines/,Philippines,0.647,0.0,0.002,0,riceseg,unassigned
00902_subset_overlap_0_0,segmentation/Philippines/rgb/00902_subset_overlap_0_0.jpg,stem_booting,Philippines//00902,riceseg:Philippines//00902,Philippines/,Philippines,0.556,0.0,0.0019,1,riceseg,unassigned
00902_subset_overlap_0_1,segmentation/Philippines/rgb/00902_subset_overlap_0_1.jpg,tillering,Philippines//00902,riceseg:Philippines//00902,Philippines/,Philippines,0.47,0.0,0.0122,1,riceseg,unassigned
00902_subset_overlap_1_0,segmentation/Philippines/rgb/00902_subset_overlap_1_0.jpg,tillering,Philippines//00902,riceseg:Philippines//00902,Philippines/,Philippines,0.4242,0.0,0.0089,0,riceseg,unassigned
00902_subset_overlap_1_1,segmentation/Philippines/rgb/00902_subset_overlap_1_1.jpg,stem_booting,Philippines//00902,riceseg:Philippines//00902,Philippines/,Philippines,0.5614,0.0,0.0,0,riceseg,unassigned
00913_subset_overlap_0_0,segmentation/Philippines/rgb/00913_subset_overlap_0_0.jpg,tillering,Philippines//00913,riceseg:Philippines//00913,Philippines/,Philippines,0.4948,0.0,0.0043,1,riceseg,unassigned
00913_subset_overlap_0_1,segmentation/Philippines/rgb/00913_subset_overlap_0_1.jpg,stem_booting,Philippines//00913,riceseg:Philippines//00913,Philippines/,Philippines,0.7637,0.0,0.0,0,riceseg,unassigned
00913_subset_overlap_1_0,segmentation/Philippines/rgb/00913_subset_overlap_1_0.jpg,stem_booting,Philippines//00913,riceseg:Philippines//00913,Philippines/,Philippines,0.5174,0.0,0.0102,1,riceseg,unassigned
00913_subset_overlap_1_1,segmentation/Philippines/rgb/00913_subset_overlap_1_1.jpg,stem_booting,Philippines//00913,riceseg:Philippines//00913,Philippines/,Philippines,0.6801,0.0,0.0009,0,riceseg,unassigned
00924_subset_overlap_0_0,segmentation/Philippines/rgb/00924_subset_overlap_0_0.jpg,stem_booting,Philippines//00924,riceseg:Philippines//00924,Philippines/,Philippines,0.524,0.0,0.0055,1,riceseg,unassigned
00924_subset_overlap_0_1,segmentation/Philippines/rgb/00924_subset_overlap_0_1.jpg,stem_booting,Philippines//00924,riceseg:Philippines//00924,Philippines/,Philippines,0.6094,0.0,0.0007,0,riceseg,unassigned
00924_subset_overlap_1_0,segmentation/Philippines/rgb/00924_subset_overlap_1_0.jpg,tillering,Philippines//00924,riceseg:Philippines//00924,Philippines/,Philippines,0.3974,0.0,0.0024,0,riceseg,unassigned
00924_subset_overlap_1_1,segmentation/Philippines/rgb/00924_subset_overlap_1_1.jpg,tillering,Philippines//00924,riceseg:Philippines//00924,Philippines/,Philippines,0.4561,0.0,0.0013,0,riceseg,unassigned
00935_subset_overlap_0_0,segmentation/Philippines/rgb/00935_subset_overlap_0_0.jpg,tillering,Philippines//00935,riceseg:Philippines//00935,Philippines/,Philippines,0.3946,0.0,0.0132,0,riceseg,unassigned
00935_subset_overlap_0_1,segmentation/Philippines/rgb/00935_subset_overlap_0_1.jpg,stem_booting,Philippines//00935,riceseg:Philippines//00935,Philippines/,Philippines,0.5154,0.0,0.0063,1,riceseg,unassigned
00935_subset_overlap_1_0,segmentation/Philippines/rgb/00935_subset_overlap_1_0.jpg,tillering,Philippines//00935,riceseg:Philippines//00935,Philippines/,Philippines,0.4401,0.0,0.0108,0,riceseg,unassigned
00935_subset_overlap_1_1,segmentation/Philippines/rgb/00935_subset_overlap_1_1.jpg,tillering,Philippines//00935,riceseg:Philippines//00935,Philippines/,Philippines,0.5019,0.0,0.0012,1,riceseg,unassigned
00951_subset_overlap_0_0,segmentation/Philippines/rgb/00951_subset_overlap_0_0.jpg,tillering,Philippines//00951,riceseg:Philippines//00951,Philippines/,Philippines,0.4637,0.0,0.0076,1,riceseg,unassigned
00951_subset_overlap_0_1,segmentation/Philippines/rgb/00951_subset_overlap_0_1.jpg,stem_booting,Philippines//00951,riceseg:Philippines//00951,Philippines/,Philippines,0.5825,0.0,0.0105,0,riceseg,unassigned
00951_subset_overlap_1_0,segmentation/Philippines/rgb/00951_subset_overlap_1_0.jpg,stem_booting,Philippines//00951,riceseg:Philippines//00951,Philippines/,Philippines,0.5464,0.0,0.0164,1,riceseg,unassigned
00951_subset_overlap_1_1,segmentation/Philippines/rgb/00951_subset_overlap_1_1.jpg,stem_booting,Philippines//00951,riceseg:Philippines//00951,Philippines/,Philippines,0.5997,0.0,0.0016,0,riceseg,unassigned
00962_subset_overlap_0_0,segmentation/Philippines/rgb/00962_subset_overlap_0_0.jpg,tillering,Philippines//00962,riceseg:Philippines//00962,Philippines/,Philippines,0.489,0.0,0.0044,1,riceseg,unassigned
00962_subset_overlap_0_1,segmentation/Philippines/rgb/00962_subset_overlap_0_1.jpg,stem_booting,Philippines//00962,riceseg:Philippines//00962,Philippines/,Philippines,0.6055,0.0,0.0,0,riceseg,unassigned
00962_subset_overlap_1_0,segmentation/Philippines/rgb/00962_subset_overlap_1_0.jpg,tillering,Philippines//00962,riceseg:Philippines//00962,Philippines/,Philippines,0.5069,0.0,0.0165,1,riceseg,unassigned
00962_subset_overlap_1_1,segmentation/Philippines/rgb/00962_subset_overlap_1_1.jpg,stem_booting,Philippines//00962,riceseg:Philippines//00962,Philippines/,Philippines,0.7546,0.0,0.0005,0,riceseg,unassigned
00973_subset_overlap_0_0,segmentation/Philippines/rgb/00973_subset_overlap_0_0.jpg,stem_booting,Philippines//00973,riceseg:Philippines//00973,Philippines/,Philippines,0.6393,0.0,0.0061,0,riceseg,unassigned
00973_subset_overlap_0_1,segmentation/Philippines/rgb/00973_subset_overlap_0_1.jpg,tillering,Philippines//00973,riceseg:Philippines//00973,Philippines/,Philippines,0.4314,0.0,0.0153,0,riceseg,unassigned
00973_subset_overlap_1_0,segmentation/Philippines/rgb/00973_subset_overlap_1_0.jpg,stem_booting,Philippines//00973,riceseg:Philippines//00973,Philippines/,Philippines,0.6287,0.0,0.0043,0,riceseg,unassigned
00973_subset_overlap_1_1,segmentation/Philippines/rgb/00973_subset_overlap_1_1.jpg,stem_booting,Philippines//00973,riceseg:Philippines//00973,Philippines/,Philippines,0.5648,0.0,0.0036,0,riceseg,unassigned
00984_subset_overlap_0_0,segmentation/Philippines/rgb/00984_subset_overlap_0_0.jpg,tillering,Philippines//00984,riceseg:Philippines//00984,Philippines/,Philippines,0.4589,0.0,0.0023,0,riceseg,unassigned
00984_subset_overlap_0_1,segmentation/Philippines/rgb/00984_subset_overlap_0_1.jpg,stem_booting,Philippines//00984,riceseg:Philippines//00984,Philippines/,Philippines,0.5694,0.0,0.0,0,riceseg,unassigned
00984_subset_overlap_1_0,segmentation/Philippines/rgb/00984_subset_overlap_1_0.jpg,stem_booting,Philippines//00984,riceseg:Philippines//00984,Philippines/,Philippines,0.5387,0.0,0.0056,1,riceseg,unassigned
00984_subset_overlap_1_1,segmentation/Philippines/rgb/00984_subset_overlap_1_1.jpg,tillering,Philippines//00984,riceseg:Philippines//00984,Philippines/,Philippines,0.4684,0.0,0.0,1,riceseg,unassigned
00995_subset_overlap_0_0,segmentation/Philippines/rgb/00995_subset_overlap_0_0.jpg,tillering,Philippines//00995,riceseg:Philippines//00995,Philippines/,Philippines,0.3428,0.0,0.0092,1,riceseg,unassigned
00995_subset_overlap_0_1,segmentation/Philippines/rgb/00995_subset_overlap_0_1.jpg,stem_booting,Philippines//00995,riceseg:Philippines//00995,Philippines/,Philippines,0.5652,0.0,0.0019,0,riceseg,unassigned
00995_subset_overlap_1_0,segmentation/Philippines/rgb/00995_subset_overlap_1_0.jpg,tillering,Philippines//00995,riceseg:Philippines//00995,Philippines/,Philippines,0.4059,0.0,0.0043,0,riceseg,unassigned
00995_subset_overlap_1_1,segmentation/Philippines/rgb/00995_subset_overlap_1_1.jpg,tillering,Philippines//00995,riceseg:Philippines//00995,Philippines/,Philippines,0.4151,0.0,0.0025,0,riceseg,unassigned
01011_subset_overlap_0_0,segmentation/Philippines/rgb/01011_subset_overlap_0_0.jpg,stem_booting,Philippines//01011,riceseg:Philippines//01011,Philippines/,Philippines,0.5808,0.0,0.0031,0,riceseg,unassigned
01011_subset_overlap_0_1,segmentation/Philippines/rgb/01011_subset_overlap_0_1.jpg,stem_booting,Philippines//01011,riceseg:Philippines//01011,Philippines/,Philippines,0.5342,0.0,0.0163,1,riceseg,unassigned
01011_subset_overlap_1_0,segmentation/Philippines/rgb/01011_subset_overlap_1_0.jpg,stem_booting,Philippines//01011,riceseg:Philippines//01011,Philippines/,Philippines,0.5167,0.0,0.0,1,riceseg,unassigned
01011_subset_overlap_1_1,segmentation/Philippines/rgb/01011_subset_overlap_1_1.jpg,stem_booting,Philippines//01011,riceseg:Philippines//01011,Philippines/,Philippines,0.6351,0.0,0.0045,0,riceseg,unassigned
01022_subset_overlap_0_0,segmentation/Philippines/rgb/01022_subset_overlap_0_0.jpg,stem_booting,Philippines//01022,riceseg:Philippines//01022,Philippines/,Philippines,0.5149,0.0,0.0058,1,riceseg,unassigned
01022_subset_overlap_0_1,segmentation/Philippines/rgb/01022_subset_overlap_0_1.jpg,stem_booting,Philippines//01022,riceseg:Philippines//01022,Philippines/,Philippines,0.6002,0.0,0.0058,0,riceseg,unassigned
01022_subset_overlap_1_0,segmentation/Philippines/rgb/01022_subset_overlap_1_0.jpg,stem_booting,Philippines//01022,riceseg:Philippines//01022,Philippines/,Philippines,0.5133,0.0,0.007,1,riceseg,unassigned
01022_subset_overlap_1_1,segmentation/Philippines/rgb/01022_subset_overlap_1_1.jpg,stem_booting,Philippines//01022,riceseg:Philippines//01022,Philippines/,Philippines,0.5855,0.0,0.0064,0,riceseg,unassigned
01033_subset_overlap_0_0,segmentation/Philippines/rgb/01033_subset_overlap_0_0.jpg,stem_booting,Philippines//01033,riceseg:Philippines//01033,Philippines/,Philippines,0.5361,0.0,0.0082,1,riceseg,unassigned
01033_subset_overlap_0_1,segmentation/Philippines/rgb/01033_subset_overlap_0_1.jpg,stem_booting,Philippines//01033,riceseg:Philippines//01033,Philippines/,Philippines,0.5375,0.0,0.0055,1,riceseg,unassigned
01033_subset_overlap_1_0,segmentation/Philippines/rgb/01033_subset_overlap_1_0.jpg,tillering,Philippines//01033,riceseg:Philippines//01033,Philippines/,Philippines,0.3852,0.0,0.0305,0,riceseg,unassigned
01033_subset_overlap_1_1,segmentation/Philippines/rgb/01033_subset_overlap_1_1.jpg,tillering,Philippines//01033,riceseg:Philippines//01033,Philippines/,Philippines,0.4128,0.0,0.0227,0,riceseg,unassigned
01044_subset_overlap_0_0,segmentation/Philippines/rgb/01044_subset_overlap_0_0.jpg,tillering,Philippines//01044,riceseg:Philippines//01044,Philippines/,Philippines,0.339,0.0,0.0407,1,riceseg,unassigned
01044_subset_overlap_0_1,segmentation/Philippines/rgb/01044_subset_overlap_0_1.jpg,tillering,Philippines//01044,riceseg:Philippines//01044,Philippines/,Philippines,0.4675,0.0,0.0002,1,riceseg,unassigned
01044_subset_overlap_1_0,segmentation/Philippines/rgb/01044_subset_overlap_1_0.jpg,tillering,Philippines//01044,riceseg:Philippines//01044,Philippines/,Philippines,0.3587,0.0,0.0113,1,riceseg,unassigned
01044_subset_overlap_1_1,segmentation/Philippines/rgb/01044_subset_overlap_1_1.jpg,tillering,Philippines//01044,riceseg:Philippines//01044,Philippines/,Philippines,0.5013,0.0,0.0059,1,riceseg,unassigned
01071_subset_overlap_0_0,segmentation/Philippines/rgb/01071_subset_overlap_0_0.jpg,tillering,Philippines//01071,riceseg:Philippines//01071,Philippines/,Philippines,0.4371,0.0,0.0108,0,riceseg,unassigned
01071_subset_overlap_0_1,segmentation/Philippines/rgb/01071_subset_overlap_0_1.jpg,stem_booting,Philippines//01071,riceseg:Philippines//01071,Philippines/,Philippines,0.6327,0.0,0.0025,0,riceseg,unassigned
01071_subset_overlap_1_0,segmentation/Philippines/rgb/01071_subset_overlap_1_0.jpg,tillering,Philippines//01071,riceseg:Philippines//01071,Philippines/,Philippines,0.4423,0.0,0.0095,0,riceseg,unassigned
01071_subset_overlap_1_1,segmentation/Philippines/rgb/01071_subset_overlap_1_1.jpg,stem_booting,Philippines//01071,riceseg:Philippines//01071,Philippines/,Philippines,0.625,0.0,0.0036,0,riceseg,unassigned
01082_subset_overlap_0_0,segmentation/Philippines/rgb/01082_subset_overlap_0_0.jpg,tillering,Philippines//01082,riceseg:Philippines//01082,Philippines/,Philippines,0.4052,0.0,0.0055,0,riceseg,unassigned
01082_subset_overlap_0_1,segmentation/Philippines/rgb/01082_subset_overlap_0_1.jpg,tillering,Philippines//01082,riceseg:Philippines//01082,Philippines/,Philippines,0.5083,0.0,0.0012,1,riceseg,unassigned
01082_subset_overlap_1_0,segmentation/Philippines/rgb/01082_subset_overlap_1_0.jpg,tillering,Philippines//01082,riceseg:Philippines//01082,Philippines/,Philippines,0.4504,0.0,0.0063,0,riceseg,unassigned
01082_subset_overlap_1_1,segmentation/Philippines/rgb/01082_subset_overlap_1_1.jpg,stem_booting,Philippines//01082,riceseg:Philippines//01082,Philippines/,Philippines,0.5553,0.0,0.0107,1,riceseg,unassigned
01093_subset_overlap_0_0,segmentation/Philippines/rgb/01093_subset_overlap_0_0.jpg,tillering,Philippines//01093,riceseg:Philippines//01093,Philippines/,Philippines,0.4002,0.0,0.002,0,riceseg,unassigned
01093_subset_overlap_0_1,segmentation/Philippines/rgb/01093_subset_overlap_0_1.jpg,tillering,Philippines//01093,riceseg:Philippines//01093,Philippines/,Philippines,0.333,0.0,0.0133,1,riceseg,unassigned
01093_subset_overlap_1_0,segmentation/Philippines/rgb/01093_subset_overlap_1_0.jpg,tillering,Philippines//01093,riceseg:Philippines//01093,Philippines/,Philippines,0.3805,0.0,0.0056,0,riceseg,unassigned
01093_subset_overlap_1_1,segmentation/Philippines/rgb/01093_subset_overlap_1_1.jpg,tillering,Philippines//01093,riceseg:Philippines//01093,Philippines/,Philippines,0.4592,0.0,0.0086,0,riceseg,unassigned
01104_subset_overlap_0_0,segmentation/Philippines/rgb/01104_subset_overlap_0_0.jpg,tillering,Philippines//01104,riceseg:Philippines//01104,Philippines/,Philippines,0.3749,0.0,0.0044,0,riceseg,unassigned
01104_subset_overlap_0_1,segmentation/Philippines/rgb/01104_subset_overlap_0_1.jpg,tillering,Philippines//01104,riceseg:Philippines//01104,Philippines/,Philippines,0.4746,0.0,0.0091,1,riceseg,unassigned
01104_subset_overlap_1_0,segmentation/Philippines/rgb/01104_subset_overlap_1_0.jpg,tillering,Philippines//01104,riceseg:Philippines//01104,Philippines/,Philippines,0.4128,0.0,0.0027,0,riceseg,unassigned
01104_subset_overlap_1_1,segmentation/Philippines/rgb/01104_subset_overlap_1_1.jpg,stem_booting,Philippines//01104,riceseg:Philippines//01104,Philippines/,Philippines,0.5616,0.0,0.0024,0,riceseg,unassigned
01115_subset_overlap_0_0,segmentation/Philippines/rgb/01115_subset_overlap_0_0.jpg,tillering,Philippines//01115,riceseg:Philippines//01115,Philippines/,Philippines,0.4085,0.0,0.0033,0,riceseg,unassigned
01115_subset_overlap_0_1,segmentation/Philippines/rgb/01115_subset_overlap_0_1.jpg,tillering,Philippines//01115,riceseg:Philippines//01115,Philippines/,Philippines,0.4593,0.0,0.0103,0,riceseg,unassigned
01115_subset_overlap_1_0,segmentation/Philippines/rgb/01115_subset_overlap_1_0.jpg,establishment,Philippines//01115,riceseg:Philippines//01115,Philippines/,Philippines,0.2748,0.0,0.0377,1,riceseg,unassigned
01115_subset_overlap_1_1,segmentation/Philippines/rgb/01115_subset_overlap_1_1.jpg,tillering,Philippines//01115,riceseg:Philippines//01115,Philippines/,Philippines,0.456,0.0,0.0046,0,riceseg,unassigned
