image_id,image_path,parent_image_id,field_id,capture_session,capture_date,season,variety,days_after_sowing,bbch_code,macro_stage,source,license,annotator_1,annotator_2,adjudicated_label,split
TD001_GXBS01_LS_20130422080228_01_subset_overlap_3_3,01_establishment/TD001_GXBS01_LS_20130422080228_01_subset_overlap_3_3.jpg,establishment:unknown:TD001_GXBS01_LS_20130422080228_01,establishment:unknown:TD001_GXBS01_LS_20130422080228_01,unknown,,unknown,unknown,,00-19,establishment,stage_folder,user_provided,,,establishment,test
TD001_GXBS01_LS_20130422080228_01_subset_overlap_3_5,01_establishment/TD001_GXBS01_LS_20130422080228_01_subset_overlap_3_5.jpg,establishment:unknown:TD001_GXBS01_LS_20130422080228_01,establishment:unknown:TD001_GXBS01_LS_20130422080228_01,unknown,,unknown,unknown,,00-19,establishment,stage_folder,user_provided,,,establishment,test
TD001_GXBS01_LS_20130422080228_01_subset_overlap_4_3,01_establishment/TD001_GXBS01_LS_20130422080228_01_subset_overlap_4_3.jpg,establishment:unknown:TD001_GXBS01_LS_20130422080228_01,establishment:unknown:TD001_GXBS01_LS_20130422080228_01,unknown,,unknown,unknown,,00-19,establishment,stage_folder,user_provided,,,establishment,test
TD001_GXBS01_LS_20130422080228_01_subset_overlap_4_5,01_establishment/TD001_GXBS01_LS_20130422080228_01_subset_overlap_4_5.jpg,establishment:unknown:TD001_GXBS01_LS_20130422080228_01,establishment:unknown:TD001_GXBS01_LS_20130422080228_01,unknown,,unknown,unknown,,00-19,establishment,stage_folder,user_provided,,,establishment,test
TD001_GXBS01_LS_20130423100231_01_subset_overlap_0_3,01_establishment/TD001_GXBS01_LS_20130423100231_01_subset_overlap_0_3.jpg,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,unknown,,unknown,unknown,,00-19,establishment,stage_folder,user_provided,,,establishment,train
TD001_GXBS01_LS_20130423100231_01_subset_overlap_1_5,01_establishment/TD001_GXBS01_LS_20130423100231_01_subset_overlap_1_5.jpg,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,unknown,,unknown,unknown,,00-19,establishment,stage_folder,user_provided,,,establishment,train
TD001_GXBS01_LS_20130423100231_01_subset_overlap_2_3,01_establishment/TD001_GXBS01_LS_20130423100231_01_subset_overlap_2_3.jpg,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,unknown,,unknown,unknown,,00-19,establishment,stage_folder,user_provided,,,establishment,train
TD001_GXBS01_LS_20130423100231_01_subset_overlap_2_5,01_establishment/TD001_GXBS01_LS_20130423100231_01_subset_overlap_2_5.jpg,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,unknown,,unknown,unknown,,00-19,establishment,stage_folder,user_provided,,,establishment,train
TD001_GXBS01_LS_20130423100231_01_subset_overlap_3_3,01_establishment/TD001_GXBS01_LS_20130423100231_01_subset_overlap_3_3.jpg,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,unknown,,unknown,unknown,,00-19,establishment,stage_folder,user_provided,,,establishment,train
TD001_GXBS01_LS_20130423100231_01_subset_overlap_3_5,01_establishment/TD001_GXBS01_LS_20130423100231_01_subset_overlap_3_5.jpg,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,unknown,,unknown,unknown,,00-19,establishment,stage_folder,user_provided,,,establishment,train
TD001_GXBS01_LS_20130423100231_01_subset_overlap_4_3,01_establishment/TD001_GXBS01_LS_20130423100231_01_subset_overlap_4_3.jpg,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,establishment:unknown:TD001_GXBS01_LS_20130423100231_01,unknown,,unknown,unknown,,00-19,establishment,stage_folder,user_provided,,,establishment,train
2014_0804_080222_subset_overlap_1_0,05_grain_filling/2014_0804_080222_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0804_080222,grain_filling:unknown:2014_0804_080222,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0805_080221_subset_overlap_1_0,05_grain_filling/2014_0805_080221_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0805_080221,grain_filling:unknown:2014_0805_080221,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
2014_0806_080042_subset_overlap_1_0,05_grain_filling/2014_0806_080042_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0806_080042,grain_filling:unknown:2014_0806_080042,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0807_080041_subset_overlap_0_0,05_grain_filling/2014_0807_080041_subset_overlap_0_0.jpg,grain_filling:unknown:2014_0807_080041,grain_filling:unknown:2014_0807_080041,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0807_080041_subset_overlap_1_0,05_grain_filling/2014_0807_080041_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0807_080041,grain_filling:unknown:2014_0807_080041,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0808_080220_subset_overlap_0_0,05_grain_filling/2014_0808_080220_subset_overlap_0_0.jpg,grain_filling:unknown:2014_0808_080220,grain_filling:unknown:2014_0808_080220,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
2014_0808_080220_subset_overlap_0_1,05_grain_filling/2014_0808_080220_subset_overlap_0_1.jpg,grain_filling:unknown:2014_0808_080220,grain_filling:unknown:2014_0808_080220,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
2014_0808_080220_subset_overlap_1_0,05_grain_filling/2014_0808_080220_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0808_080220,grain_filling:unknown:2014_0808_080220,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
2014_0809_080323_subset_overlap_0_0,05_grain_filling/2014_0809_080323_subset_overlap_0_0.jpg,grain_filling:unknown:2014_0809_080323,grain_filling:unknown:2014_0809_080323,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0809_080323_subset_overlap_0_1,05_grain_filling/2014_0809_080323_subset_overlap_0_1.jpg,grain_filling:unknown:2014_0809_080323,grain_filling:unknown:2014_0809_080323,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0809_080323_subset_overlap_1_0,05_grain_filling/2014_0809_080323_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0809_080323,grain_filling:unknown:2014_0809_080323,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0810_080027_subset_overlap_1_0,05_grain_filling/2014_0810_080027_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0810_080027,grain_filling:unknown:2014_0810_080027,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0810_080315_subset_overlap_0_0,05_grain_filling/2014_0810_080315_subset_overlap_0_0.jpg,grain_filling:unknown:2014_0810_080315,grain_filling:unknown:2014_0810_080315,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0810_080315_subset_overlap_0_1,05_grain_filling/2014_0810_080315_subset_overlap_0_1.jpg,grain_filling:unknown:2014_0810_080315,grain_filling:unknown:2014_0810_080315,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0810_080315_subset_overlap_1_0,05_grain_filling/2014_0810_080315_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0810_080315,grain_filling:unknown:2014_0810_080315,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0810_080315_subset_overlap_1_1,05_grain_filling/2014_0810_080315_subset_overlap_1_1.jpg,grain_filling:unknown:2014_0810_080315,grain_filling:unknown:2014_0810_080315,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0811_080028_subset_overlap_0_1,05_grain_filling/2014_0811_080028_subset_overlap_0_1.jpg,grain_filling:unknown:2014_0811_080028,grain_filling:unknown:2014_0811_080028,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0811_080220_subset_overlap_1_0,05_grain_filling/2014_0811_080220_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0811_080220,grain_filling:unknown:2014_0811_080220,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0812_080326_subset_overlap_1_0,05_grain_filling/2014_0812_080326_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0812_080326,grain_filling:unknown:2014_0812_080326,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0813_080027_subset_overlap_1_0,05_grain_filling/2014_0813_080027_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0813_080027,grain_filling:unknown:2014_0813_080027,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
2014_0813_080219_subset_overlap_0_0,05_grain_filling/2014_0813_080219_subset_overlap_0_0.jpg,grain_filling:unknown:2014_0813_080219,grain_filling:unknown:2014_0813_080219,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0813_080219_subset_overlap_0_1,05_grain_filling/2014_0813_080219_subset_overlap_0_1.jpg,grain_filling:unknown:2014_0813_080219,grain_filling:unknown:2014_0813_080219,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0813_080219_subset_overlap_1_0,05_grain_filling/2014_0813_080219_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0813_080219,grain_filling:unknown:2014_0813_080219,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0813_080219_subset_overlap_1_1,05_grain_filling/2014_0813_080219_subset_overlap_1_1.jpg,grain_filling:unknown:2014_0813_080219,grain_filling:unknown:2014_0813_080219,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0814_080027_subset_overlap_1_0,05_grain_filling/2014_0814_080027_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0814_080027,grain_filling:unknown:2014_0814_080027,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0814_080042_subset_overlap_0_0,05_grain_filling/2014_0814_080042_subset_overlap_0_0.jpg,grain_filling:unknown:2014_0814_080042,grain_filling:unknown:2014_0814_080042,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0814_080042_subset_overlap_0_1,05_grain_filling/2014_0814_080042_subset_overlap_0_1.jpg,grain_filling:unknown:2014_0814_080042,grain_filling:unknown:2014_0814_080042,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0814_080042_subset_overlap_1_0,05_grain_filling/2014_0814_080042_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0814_080042,grain_filling:unknown:2014_0814_080042,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0814_080042_subset_overlap_1_1,05_grain_filling/2014_0814_080042_subset_overlap_1_1.jpg,grain_filling:unknown:2014_0814_080042,grain_filling:unknown:2014_0814_080042,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0815_080042_subset_overlap_0_0,05_grain_filling/2014_0815_080042_subset_overlap_0_0.jpg,grain_filling:unknown:2014_0815_080042,grain_filling:unknown:2014_0815_080042,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
2014_0815_080042_subset_overlap_0_1,05_grain_filling/2014_0815_080042_subset_overlap_0_1.jpg,grain_filling:unknown:2014_0815_080042,grain_filling:unknown:2014_0815_080042,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
2014_0815_080042_subset_overlap_1_0,05_grain_filling/2014_0815_080042_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0815_080042,grain_filling:unknown:2014_0815_080042,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
2014_0815_080042_subset_overlap_1_1,05_grain_filling/2014_0815_080042_subset_overlap_1_1.jpg,grain_filling:unknown:2014_0815_080042,grain_filling:unknown:2014_0815_080042,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
2014_0816_080026_subset_overlap_0_0,05_grain_filling/2014_0816_080026_subset_overlap_0_0.jpg,grain_filling:unknown:2014_0816_080026,grain_filling:unknown:2014_0816_080026,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0816_080026_subset_overlap_0_1,05_grain_filling/2014_0816_080026_subset_overlap_0_1.jpg,grain_filling:unknown:2014_0816_080026,grain_filling:unknown:2014_0816_080026,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0816_080220_subset_overlap_1_0,05_grain_filling/2014_0816_080220_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0816_080220,grain_filling:unknown:2014_0816_080220,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0817_080318_subset_overlap_0_0,05_grain_filling/2014_0817_080318_subset_overlap_0_0.jpg,grain_filling:unknown:2014_0817_080318,grain_filling:unknown:2014_0817_080318,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
2014_0817_080318_subset_overlap_0_1,05_grain_filling/2014_0817_080318_subset_overlap_0_1.jpg,grain_filling:unknown:2014_0817_080318,grain_filling:unknown:2014_0817_080318,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
2014_0817_080318_subset_overlap_1_0,05_grain_filling/2014_0817_080318_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0817_080318,grain_filling:unknown:2014_0817_080318,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
2014_0817_080318_subset_overlap_1_1,05_grain_filling/2014_0817_080318_subset_overlap_1_1.jpg,grain_filling:unknown:2014_0817_080318,grain_filling:unknown:2014_0817_080318,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
2014_0818_080026_subset_overlap_0_1,05_grain_filling/2014_0818_080026_subset_overlap_0_1.jpg,grain_filling:unknown:2014_0818_080026,grain_filling:unknown:2014_0818_080026,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0818_080219_subset_overlap_0_0,05_grain_filling/2014_0818_080219_subset_overlap_0_0.jpg,grain_filling:unknown:2014_0818_080219,grain_filling:unknown:2014_0818_080219,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
2014_0818_080219_subset_overlap_1_0,05_grain_filling/2014_0818_080219_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0818_080219,grain_filling:unknown:2014_0818_080219,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
2014_0818_080219_subset_overlap_1_1,05_grain_filling/2014_0818_080219_subset_overlap_1_1.jpg,grain_filling:unknown:2014_0818_080219,grain_filling:unknown:2014_0818_080219,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
2014_0819_080026_subset_overlap_0_0,05_grain_filling/2014_0819_080026_subset_overlap_0_0.jpg,grain_filling:unknown:2014_0819_080026,grain_filling:unknown:2014_0819_080026,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
2014_0819_080026_subset_overlap_0_1,05_grain_filling/2014_0819_080026_subset_overlap_0_1.jpg,grain_filling:unknown:2014_0819_080026,grain_filling:unknown:2014_0819_080026,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
2014_0819_080026_subset_overlap_1_0,05_grain_filling/2014_0819_080026_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0819_080026,grain_filling:unknown:2014_0819_080026,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
2014_0819_080330_subset_overlap_1_0,05_grain_filling/2014_0819_080330_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0819_080330,grain_filling:unknown:2014_0819_080330,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0819_080330_subset_overlap_1_1,05_grain_filling/2014_0819_080330_subset_overlap_1_1.jpg,grain_filling:unknown:2014_0819_080330,grain_filling:unknown:2014_0819_080330,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
2014_0820_080025_subset_overlap_0_0,05_grain_filling/2014_0820_080025_subset_overlap_0_0.jpg,grain_filling:unknown:2014_0820_080025,grain_filling:unknown:2014_0820_080025,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
2014_0820_080025_subset_overlap_0_1,05_grain_filling/2014_0820_080025_subset_overlap_0_1.jpg,grain_filling:unknown:2014_0820_080025,grain_filling:unknown:2014_0820_080025,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
2014_0820_080041_subset_overlap_0_1,05_grain_filling/2014_0820_080041_subset_overlap_0_1.jpg,grain_filling:unknown:2014_0820_080041,grain_filling:unknown:2014_0820_080041,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
2014_0820_080041_subset_overlap_1_0,05_grain_filling/2014_0820_080041_subset_overlap_1_0.jpg,grain_filling:unknown:2014_0820_080041,grain_filling:unknown:2014_0820_080041,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
2014_0820_080041_subset_overlap_1_1,05_grain_filling/2014_0820_080041_subset_overlap_1_1.jpg,grain_filling:unknown:2014_0820_080041,grain_filling:unknown:2014_0820_080041,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
20JS0909jin2plot8,05_grain_filling/20JS0909jin2plot8.jpg,grain_filling:unknown:20JS0909jin2plot8,grain_filling:unknown:20JS0909jin2plot8,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
23JSIMG_9331_subset_overlap_3_2,05_grain_filling/23JSIMG_9331_subset_overlap_3_2.jpg,grain_filling:unknown:23JSIMG_9331,grain_filling:unknown:23JSIMG_9331,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
23JSIMG_9332_subset_overlap_3_2,05_grain_filling/23JSIMG_9332_subset_overlap_3_2.jpg,grain_filling:unknown:23JSIMG_9332,grain_filling:unknown:23JSIMG_9332,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
23JSIMG_9332_subset_overlap_4_2,05_grain_filling/23JSIMG_9332_subset_overlap_4_2.jpg,grain_filling:unknown:23JSIMG_9332,grain_filling:unknown:23JSIMG_9332,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
23JSIMG_9332_subset_overlap_4_3,05_grain_filling/23JSIMG_9332_subset_overlap_4_3.jpg,grain_filling:unknown:23JSIMG_9332,grain_filling:unknown:23JSIMG_9332,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
23JSIMG_9333_subset_overlap_4_4,05_grain_filling/23JSIMG_9333_subset_overlap_4_4.jpg,grain_filling:unknown:23JSIMG_9333,grain_filling:unknown:23JSIMG_9333,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
23JSIMG_9635_subset_overlap_0_1,05_grain_filling/23JSIMG_9635_subset_overlap_0_1.jpg,grain_filling:unknown:23JSIMG_9635,grain_filling:unknown:23JSIMG_9635,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
DSC00278_subset_overlap_0_0,05_grain_filling/DSC00278_subset_overlap_0_0.jpg,grain_filling:unknown:DSC00278,grain_filling:unknown:DSC00278,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
DSC00311_subset_overlap_0_0,05_grain_filling/DSC00311_subset_overlap_0_0.jpg,grain_filling:unknown:DSC00311,grain_filling:unknown:DSC00311,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
DSC00311_subset_overlap_1_0,05_grain_filling/DSC00311_subset_overlap_1_0.jpg,grain_filling:unknown:DSC00311,grain_filling:unknown:DSC00311,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
DSC00311_subset_overlap_1_1,05_grain_filling/DSC00311_subset_overlap_1_1.jpg,grain_filling:unknown:DSC00311,grain_filling:unknown:DSC00311,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HB13_subset_overlap_1_2,05_grain_filling/HB13_subset_overlap_1_2.jpg,grain_filling:unknown:HB13,grain_filling:unknown:HB13,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
HB13_subset_overlap_1_3,05_grain_filling/HB13_subset_overlap_1_3.jpg,grain_filling:unknown:HB13,grain_filling:unknown:HB13,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
HB13_subset_overlap_2_3,05_grain_filling/HB13_subset_overlap_2_3.jpg,grain_filling:unknown:HB13,grain_filling:unknown:HB13,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,test
HB14_subset_overlap_2_0,05_grain_filling/HB14_subset_overlap_2_0.jpg,grain_filling:unknown:HB14,grain_filling:unknown:HB14,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HB14_subset_overlap_2_4,05_grain_filling/HB14_subset_overlap_2_4.jpg,grain_filling:unknown:HB14,grain_filling:unknown:HB14,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HB14_subset_overlap_3_1,05_grain_filling/HB14_subset_overlap_3_1.jpg,grain_filling:unknown:HB14,grain_filling:unknown:HB14,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC00072_subset_overlap_0_0,05_grain_filling/HUN_DSC00072_subset_overlap_0_0.jpg,grain_filling:unknown:HUN_DSC00072,grain_filling:unknown:HUN_DSC00072,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
HUN_DSC00072_subset_overlap_0_1,05_grain_filling/HUN_DSC00072_subset_overlap_0_1.jpg,grain_filling:unknown:HUN_DSC00072,grain_filling:unknown:HUN_DSC00072,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
HUN_DSC00072_subset_overlap_1_0,05_grain_filling/HUN_DSC00072_subset_overlap_1_0.jpg,grain_filling:unknown:HUN_DSC00072,grain_filling:unknown:HUN_DSC00072,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
HUN_DSC00107_subset_overlap_1_0,05_grain_filling/HUN_DSC00107_subset_overlap_1_0.jpg,grain_filling:unknown:HUN_DSC00107,grain_filling:unknown:HUN_DSC00107,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,validation
HUN_DSC00255_subset_overlap_0_0,05_grain_filling/HUN_DSC00255_subset_overlap_0_0.jpg,grain_filling:unknown:HUN_DSC00255,grain_filling:unknown:HUN_DSC00255,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC00282_subset_overlap_0_0,05_grain_filling/HUN_DSC00282_subset_overlap_0_0.jpg,grain_filling:unknown:HUN_DSC00282,grain_filling:unknown:HUN_DSC00282,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC00282_subset_overlap_0_1,05_grain_filling/HUN_DSC00282_subset_overlap_0_1.jpg,grain_filling:unknown:HUN_DSC00282,grain_filling:unknown:HUN_DSC00282,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC00282_subset_overlap_1_0,05_grain_filling/HUN_DSC00282_subset_overlap_1_0.jpg,grain_filling:unknown:HUN_DSC00282,grain_filling:unknown:HUN_DSC00282,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC00282_subset_overlap_1_1,05_grain_filling/HUN_DSC00282_subset_overlap_1_1.jpg,grain_filling:unknown:HUN_DSC00282,grain_filling:unknown:HUN_DSC00282,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC00316_subset_overlap_0_0,05_grain_filling/HUN_DSC00316_subset_overlap_0_0.jpg,grain_filling:unknown:HUN_DSC00316,grain_filling:unknown:HUN_DSC00316,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC00316_subset_overlap_0_1,05_grain_filling/HUN_DSC00316_subset_overlap_0_1.jpg,grain_filling:unknown:HUN_DSC00316,grain_filling:unknown:HUN_DSC00316,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC00316_subset_overlap_1_0,05_grain_filling/HUN_DSC00316_subset_overlap_1_0.jpg,grain_filling:unknown:HUN_DSC00316,grain_filling:unknown:HUN_DSC00316,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC00383_subset_overlap_0_0,05_grain_filling/HUN_DSC00383_subset_overlap_0_0.jpg,grain_filling:unknown:HUN_DSC00383,grain_filling:unknown:HUN_DSC00383,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC00383_subset_overlap_1_0,05_grain_filling/HUN_DSC00383_subset_overlap_1_0.jpg,grain_filling:unknown:HUN_DSC00383,grain_filling:unknown:HUN_DSC00383,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC00402_subset_overlap_0_0,05_grain_filling/HUN_DSC00402_subset_overlap_0_0.jpg,grain_filling:unknown:HUN_DSC00402,grain_filling:unknown:HUN_DSC00402,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC00402_subset_overlap_1_0,05_grain_filling/HUN_DSC00402_subset_overlap_1_0.jpg,grain_filling:unknown:HUN_DSC00402,grain_filling:unknown:HUN_DSC00402,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC02101_subset_overlap_0_0,05_grain_filling/HUN_DSC02101_subset_overlap_0_0.jpg,grain_filling:unknown:HUN_DSC02101,grain_filling:unknown:HUN_DSC02101,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
HUN_DSC02109_subset_overlap_0_0,05_grain_filling/HUN_DSC02109_subset_overlap_0_0.jpg,grain_filling:unknown:HUN_DSC02109,grain_filling:unknown:HUN_DSC02109,unknown,,unknown,unknown,,70-79,grain_filling,stage_folder,user_provided,,,grain_filling,train
